Frame,Satellite,Station,Elevation_deg,Rate_Mbps,Distance_km,Selected
1043,SAT_038,"Harmon, Guam",71.89,1733.4,180.6,YES
1044,SAT_145,"Mwulire, Rwanda",84.24,1874.3,56.0,YES
1045,SAT_019,"Seoul, South Korea",74.41,1762.1,156.0,YES
1046,SAT_064,"Alice Springs, Australia",67.32,1681.2,233.4,YES
1047,SAT_169,"Zallaq, Bahrain",54.55,1535.5,390.1,YES
1048,SAT_169,"Zallaq, Bahrain",84.28,1874.8,56.0,YES
1049,SAT_171,"Dubai, UAE",80.27,1829.0,96.0,YES
1050,SAT_171,"Dubai, UAE",61.73,1617.4,298.1,YES
1051,SAT_172,"Dubai, UAE",37.46,1340.4,686.2,YES
1052,SAT_044,Singapore,30.69,1263.2,850.0,YES
1053,SAT_044,Singapore,53.22,1520.3,409.2,YES
1054,SAT_044,Singapore,86.5,1900.0,34.3,YES
1055,SAT_044,Singapore,49.03,1472.5,472.7,YES
1056,SAT_044,Singapore,28.62,1239.6,913.3,YES
1057,SAT_041,Singapore,17.37,1111.2,1352.0,YES
1058,SAT_029,Singapore,10.5,1032.8,1761.6,YES
1059,SAT_018,Singapore,6.3,984.8,2091.1,YES
1060,SAT_146,Singapore,6.92,991.9,2033.4,YES
1061,SAT_146,Singapore,12.2,1052.1,1649.4,YES
1062,SAT_145,Singapore,19.3,1133.2,1265.0,YES
1063,SAT_145,Singapore,29.92,1254.3,880.6,YES
1064,SAT_145,Singapore,47.81,1458.5,496.3,YES
1065,SAT_145,Singapore,78.72,1811.3,112.8,YES
1066,SAT_145,Singapore,64.06,1644.0,273.1,YES
1067,SAT_145,Singapore,39.13,1359.5,657.1,YES
1068,SAT_072,"Dubai, UAE",53.38,1522.2,414.3,YES
1069,SAT_072,"Dubai, UAE",85.92,1893.5,40.7,YES
1070,SAT_071,"Zallaq, Bahrain",86.44,1899.4,35.6,YES
1071,SAT_170,"Mingenew, Australia",69.17,1702.3,218.4,YES
1072,SAT_170,"Mingenew, Australia",72.55,1740.9,181.0,YES
1073,SAT_045,"Mwulire, Rwanda",68.22,1691.5,226.1,YES
1074,SAT_029,"Pretoria, South Africa",70.14,1713.4,207.1,YES
1075,SAT_162,"Alice Springs, Australia",86.27,1897.5,37.5,YES
1076,SAT_121,"Seoul, South Korea",61.6,1615.9,306.9,YES
1077,SAT_026,"Cape Town, South Africa",84.27,1874.6,58.2,YES
1078,SAT_139,"Harmon, Guam",66.68,1673.8,243.7,YES
1079,SAT_122,"Obihiro, Japan",83.88,1870.1,61.7,YES
1080,SAT_081,"Stockholm, Sweden",82.42,1853.6,77.1,YES
1081,SAT_077,"Dublin, Ireland",77.32,1795.3,129.8,YES
1082,SAT_075,"Guildford Pole, UK",82.77,1857.5,73.2,YES
1083,SAT_078,"Dundee, Scotland",72.13,1736.1,185.7,YES
1084,SAT_172,"Awarua, New Zeland",78.44,1808.1,119.3,YES
1085,SAT_173,"Awarua, New Zeland",61.54,1615.3,313.0,YES
1086,SAT_105,"Utqiagvik, USA",48.07,1461.5,505.3,YES
1087,SAT_105,"Utqiagvik, USA",79.95,1825.3,103.0,YES
1088,SAT_104,"Deadhorse, USA",81.81,1846.5,83.6,YES
1089,SAT_106,"North Pole, USA",80.05,1826.5,101.6,YES
1090,SAT_106,"North Pole, USA",57.84,1573.0,358.1,YES
1091,SAT_010,"Ushuaia, Argentina",68.42,1693.7,230.7,YES
1092,SAT_009,"Punta Arenas, Chile",80.51,1831.7,97.9,YES
1093,SAT_132,"Kapolei, USA",87.35,1909.8,26.2,YES
1094,SAT_023,"Cordoba, Argentina",64.51,1649.1,272.0,YES
1095,SAT_022,"Cordoba, Argentina",72.64,1741.9,179.2,YES
1096,SAT_083,"Columbus, USA",80.02,1826.1,100.5,YES
1097,SAT_080,"Pendergrass, USA",69.04,1700.8,217.0,YES
1098,SAT_081,"Pendergrass, USA",68.37,1693.2,224.3,YES
1099,SAT_105,"Mojave, USA",76.59,1787.0,135.5,YES
1100,SAT_104,"Mojave, USA",45.44,1431.5,538.3,YES
1101,SAT_104,"Mojave, USA",27.98,1232.3,941.4,YES
1102,SAT_104,"Mojave, USA",17.62,1114.0,1347.6,YES
1103,SAT_103,"Mojave, USA",10.69,1034.9,1752.4,YES
1104,SAT_103,"Mojave, USA",5.48,975.4,2158.8,YES
1113,SAT_005,"Mojave, USA",5.67,977.7,2129.6,YES
1114,SAT_004,"Mojave, USA",11.07,1039.3,1713.1,YES
1115,SAT_003,"Mojave, USA",18.43,1123.2,1295.8,YES
1116,SAT_003,"Mojave, USA",29.72,1252.1,878.0,YES
1117,SAT_003,"Mojave, USA",49.38,1476.4,466.3,YES
1118,SAT_003,"Mojave, USA",76.56,1786.7,133.5,YES
1119,SAT_061,"Tahiti, French Polynesia",83.34,1864.0,65.1,YES
1120,SAT_176,"Pendergrass, USA",84.35,1875.5,55.2,YES
1121,SAT_031,"Kapolei, USA",81.75,1845.8,80.3,YES
1122,SAT_179,"Columbus, USA",63.85,1641.6,271.8,YES
1123,SAT_125,"Cordoba, Argentina",84.86,1881.3,50.6,YES
1124,SAT_125,"Cordoba, Argentina",55.9,1550.8,373.8,YES
1125,SAT_112,"Punta Arenas, Chile",68.48,1694.4,223.6,YES
1126,SAT_112,"Ushuaia, Argentina",78.57,1809.5,115.4,YES
1127,SAT_005,"North Pole, USA",84.42,1876.3,55.1,YES
1128,SAT_003,"Deadhorse, USA",75.15,1770.5,149.3,YES
1129,SAT_004,"Utqiagvik, USA",86.8,1903.4,31.6,YES
1130,SAT_073,"Awarua, New Zeland",84.35,1875.6,56.1,YES
1131,SAT_073,"Awarua, New Zeland",50.97,1494.6,448.2,YES
1132,SAT_064,"Dubbo, Australia",39.1,1359.1,651.2,YES
1133,SAT_065,"Dubbo, Australia",67.36,1681.7,232.8,YES
1134,SAT_039,"Harmon, Guam",71.85,1732.9,180.4,YES
1135,SAT_022,"Chitose, Japan",76.79,1789.2,130.9,YES
1136,SAT_179,"Dundee, Scotland",85.37,1887.2,45.6,YES
1137,SAT_061,"Alice Springs, Australia",81.6,1844.1,82.7,YES
1138,SAT_179,"Dublin, Ireland",82.85,1858.4,70.6,YES
1139,SAT_150,"Accra, Ghana",82.77,1857.5,70.3,YES
1140,SAT_150,"Accra, Ghana",58.58,1581.4,333.8,YES
1141,SAT_066,"Mingenew, Australia",80.87,1835.8,90.5,YES
1142,SAT_122,"Cape Town, South Africa",76.13,1781.7,139.6,YES
1143,SAT_121,"Cape Town, South Africa",64.75,1651.8,265.0,YES
1144,SAT_045,Singapore,58.39,1579.3,337.4,YES
1145,SAT_045,Singapore,77.28,1794.8,125.6,YES
1146,SAT_123,"Pretoria, South Africa",68.88,1699.0,217.1,YES
1147,SAT_144,"Mwulire, Rwanda",54.24,1531.9,394.0,YES
1148,SAT_144,"Mwulire, Rwanda",86.73,1902.7,32.0,YES
1149,SAT_186,"Zallaq, Bahrain",69.99,1711.6,204.5,YES
1150,SAT_191,"Dubai, UAE",81.56,1843.7,83.8,YES
1151,SAT_192,"Dubai, UAE",59.36,1590.3,330.3,YES
1152,SAT_192,"Dubai, UAE",35.36,1316.5,739.1,YES
1153,SAT_193,"Dubai, UAE",22.12,1165.3,1147.1,YES
1154,SAT_194,"Dubai, UAE",13.78,1070.2,1556.5,YES
1155,SAT_194,"Dubai, UAE",7.86,1002.6,1965.5,YES
1159,SAT_045,"Mwulire, Rwanda",8.74,1012.6,1892.2,YES
1160,SAT_045,"Mwulire, Rwanda",15.57,1090.6,1452.3,YES
1161,SAT_045,"Mwulire, Rwanda",25.73,1206.6,1012.8,YES
1162,SAT_044,"Mwulire, Rwanda",43.34,1407.5,574.3,YES
1163,SAT_044,"Mwulire, Rwanda",76.3,1783.7,138.0,YES
1164,SAT_089,"Zallaq, Bahrain",81.4,1841.8,86.6,YES
1165,SAT_090,"Zallaq, Bahrain",59.67,1593.9,330.7,YES
1166,SAT_022,"Pretoria, South Africa",62.11,1621.7,301.2,YES
1167,SAT_022,"Pretoria, South Africa",77.14,1793.3,131.4,YES
1168,SAT_146,Singapore,48.55,1467.0,486.6,YES
1169,SAT_146,Singapore,78.77,1811.9,112.8,YES
1170,SAT_020,"Cape Town, South Africa",75.13,1770.3,153.7,YES
1171,SAT_050,"Accra, Ghana",82.05,1849.2,79.5,YES
1172,SAT_050,"Accra, Ghana",54.34,1533.0,399.9,YES
1173,SAT_164,"Mingenew, Australia",56.37,1556.3,376.9,YES
1174,SAT_164,"Mingenew, Australia",85.34,1886.8,47.1,YES
1175,SAT_078,"Guildford Pole, UK",76.86,1790.0,134.6,YES
1176,SAT_091,"Sodankylä, Finland",81.38,1841.6,88.3,YES
1177,SAT_125,"Seoul, South Korea",74.81,1766.6,155.4,YES
1178,SAT_160,"Alice Springs, Australia",76.23,1782.8,140.8,YES
1179,SAT_160,"Alice Springs, Australia",66.37,1670.4,249.9,YES
1180,SAT_123,"Chitose, Japan",63.38,1636.2,285.0,YES
1181,SAT_123,"Obihiro, Japan",85.52,1888.9,45.0,YES
1182,SAT_165,"Dubbo, Australia",77.93,1802.3,123.5,YES
1183,SAT_165,"Dubbo, Australia",62.37,1624.7,299.3,YES
1184,SAT_015,"Ushuaia, Argentina",41.3,1384.3,634.3,YES
1185,SAT_014,"Ushuaia, Argentina",69.14,1701.9,222.6,YES
1186,SAT_174,"Awarua, New Zeland",81.31,1840.8,89.1,YES
1187,SAT_027,"Cordoba, Argentina",70.96,1722.7,198.2,YES
1188,SAT_101,"North Pole, USA",83.36,1864.2,67.4,YES
1189,SAT_074,"Columbus, USA",66.75,1674.7,244.1,YES
1190,SAT_071,"Pendergrass, USA",75.7,1776.8,145.0,YES
1191,SAT_071,"Pendergrass, USA",63.01,1632.0,287.1,YES
1192,SAT_092,"Portland, USA",45.74,1434.9,538.8,YES
1193,SAT_092,"Portland, USA",76.82,1789.6,134.1,YES
1194,SAT_092,"Portland, USA",61.8,1618.2,303.3,YES
1195,SAT_087,"Mojave, USA",65.12,1656.1,262.2,YES
1196,SAT_123,"Kapolei, USA",85.22,1885.5,47.3,YES
1197,SAT_122,"Kapolei, USA",58.64,1582.1,339.2,YES
1198,SAT_173,"Tahiti, French Polynesia",64.7,1651.3,266.4,YES
1199,SAT_174,"Tahiti, French Polynesia",78.21,1805.5,118.4,YES
1200,SAT_176,"Tahiti, French Polynesia",47.67,1456.9,499.6,YES
1201,SAT_177,"Tahiti, French Polynesia",30.06,1255.9,877.4,YES
1202,SAT_179,"Tahiti, French Polynesia",19.58,1136.4,1252.9,YES
1203,SAT_182,"Tahiti, French Polynesia",12.61,1056.8,1623.7,YES
1204,SAT_185,"Tahiti, French Polynesia",7.48,998.3,1987.7,YES
1206,SAT_060,"Tahiti, French Polynesia",5.48,975.5,2144.0,YES
1207,SAT_064,"Tahiti, French Polynesia",10.37,1031.3,1760.2,YES
1208,SAT_067,"Tahiti, French Polynesia",17.03,1107.3,1363.8,YES
1209,SAT_070,"Tahiti, French Polynesia",27.07,1221.8,959.3,YES
1210,SAT_072,"Tahiti, French Polynesia",44.5,1420.7,547.7,YES
1211,SAT_073,"Tahiti, French Polynesia",76.52,1786.2,134.2,YES
1212,SAT_075,"Tahiti, French Polynesia",62.58,1627.1,288.4,YES
1213,SAT_023,"Kapolei, USA",73.24,1748.8,167.0,YES
1214,SAT_022,"Paumalu, USA",66.64,1673.4,238.6,YES
1215,SAT_182,"Mojave, USA",53.44,1522.8,405.4,YES
1216,SAT_183,"Mojave, USA",83.96,1871.1,59.1,YES
1217,SAT_183,"Mojave, USA",53.69,1525.7,402.2,YES
1218,SAT_189,"Portland, USA",75.13,1770.3,148.5,YES
1219,SAT_189,"Portland, USA",64.12,1644.7,269.7,YES
1220,SAT_168,"Pendergrass, USA",41.71,1388.9,593.4,YES
1221,SAT_168,"Pendergrass, USA",69.39,1704.8,207.8,YES
1222,SAT_171,"Columbus, USA",71.89,1733.3,181.4,YES
1223,SAT_076,"Awarua, New Zeland",81.27,1840.3,87.2,YES
1224,SAT_199,"Deadhorse, USA",63.27,1634.9,281.4,YES
1225,SAT_200,"Utqiagvik, USA",84.79,1880.6,51.5,YES
1226,SAT_116,"Punta Arenas, Chile",84.7,1879.5,52.9,YES
1227,SAT_023,"Obihiro, Japan",83.01,1860.2,68.3,YES
1228,SAT_060,"Alice Springs, Australia",78.03,1803.4,118.2,YES
1229,SAT_060,"Alice Springs, Australia",58.7,1582.8,334.5,YES
1230,SAT_026,"Seoul, South Korea",84.76,1880.2,51.0,YES
1231,SAT_026,"Seoul, South Korea",49.26,1475.1,465.3,YES
1232,SAT_063,"Mingenew, Australia",69.45,1705.5,209.1,YES
1233,SAT_063,"Mingenew, Australia",66.96,1677.0,236.9,YES
1234,SAT_064,"Mingenew, Australia",38.16,1348.4,671.7,YES
1235,SAT_046,Singapore,64.86,1653.2,257.7,YES
1236,SAT_194,"Sodankylä, Finland",85.71,1891.1,42.5,YES
1237,SAT_182,"Guildford Pole, UK",66.3,1669.5,245.6,YES
1238,SAT_186,"Dublin, Ireland",78.11,1804.3,118.8,YES
1239,SAT_186,"Dublin, Ireland",60.68,1605.4,313.1,YES
1240,SAT_186,"Dublin, Ireland",36.44,1328.7,712.8,YES
1241,SAT_152,"Accra, Ghana",32.8,1287.3,789.9,YES
1242,SAT_152,"Accra, Ghana",53.44,1522.8,404.0,YES
1243,SAT_152,"Accra, Ghana",87.17,1907.7,27.6,YES
1244,SAT_110,"Cape Town, South Africa",82.9,1859.0,71.0,YES
1245,SAT_015,"Dubai, UAE",69.06,1701.0,214.2,YES
1246,SAT_011,"Zallaq, Bahrain",86.67,1902.0,32.8,YES
1247,SAT_105,"Pretoria, South Africa",85.35,1886.9,46.4,YES
1248,SAT_104,"Pretoria, South Africa",51.09,1495.9,448.0,YES
1249,SAT_103,"Pretoria, South Africa",31.16,1268.5,851.3,YES
1250,SAT_141,"Mwulire, Rwanda",33.87,1299.4,770.4,YES
1251,SAT_139,"Mwulire, Rwanda",53.68,1525.5,404.8,YES
1252,SAT_130,"Mwulire, Rwanda",79.1,1815.6,108.6,YES
1253,SAT_116,"Mwulire, Rwanda",78.41,1807.8,116.1,YES
1254,SAT_039,"Mwulire, Rwanda",78.96,1814.0,110.0,YES
1255,SAT_029,"Mwulire, Rwanda",64.11,1644.5,272.4,YES
1256,SAT_010,"Mwulire, Rwanda",42.11,1393.5,600.9,YES
1257,SAT_007,"Mwulire, Rwanda",27.34,1225.0,968.2,YES
1258,SAT_002,"Pretoria, South Africa",23.21,1177.8,1192.2,YES
1259,SAT_002,"Pretoria, South Africa",36.55,1330.0,780.5,YES
1260,SAT_002,"Pretoria, South Africa",59.13,1587.8,370.4,YES
1261,SAT_002,"Pretoria, South Africa",85.15,1884.7,53.8,YES
1262,SAT_052,"Accra, Ghana",88.49,1922.8,14.9,YES
1263,SAT_120,"Dubai, UAE",81.22,1839.8,88.1,YES
1264,SAT_008,"Cape Town, South Africa",79.06,1815.2,112.2,YES
1265,SAT_007,"Cape Town, South Africa",47.28,1452.5,519.6,YES
1266,SAT_007,"Cape Town, South Africa",28.93,1243.1,936.8,YES
1267,SAT_087,"Dublin, Ireland",27.33,1224.8,976.7,YES
1268,SAT_087,"Dublin, Ireland",44.6,1421.9,562.0,YES
1269,SAT_088,"Dublin, Ireland",74.87,1767.3,156.2,YES
1270,SAT_093,"Stockholm, Sweden",73.08,1747.0,175.9,YES
1271,SAT_085,"Dundee, Scotland",83.43,1865.0,66.8,YES
1272,SAT_095,"Öjebyn, Sweden",80.66,1833.5,95.6,YES
1273,SAT_146,Singapore,80.39,1830.4,96.4,YES
1274,SAT_146,Singapore,62.56,1626.8,292.7,YES
1275,SAT_146,Singapore,38.38,1350.9,675.7,YES
1276,SAT_163,"Mingenew, Australia",55.75,1549.1,385.8,YES
1277,SAT_163,"Mingenew, Australia",83.42,1864.9,66.6,YES
1278,SAT_029,"Cordoba, Argentina",77.9,1802.0,123.8,YES
1279,SAT_016,"Ushuaia, Argentina",83.28,1863.3,69.3,YES
1280,SAT_125,"Seoul, South Korea",78.67,1810.8,114.6,YES
1281,SAT_160,"Alice Springs, Australia",62.42,1625.3,296.7,YES
1282,SAT_070,"Columbus, USA",88.29,1920.5,17.1,YES
1283,SAT_121,"Chitose, Japan",83.65,1867.6,63.8,YES
1284,SAT_096,"Deadhorse, USA",81.89,1847.4,82.7,YES
1285,SAT_138,"Harmon, Guam",88.05,1917.7,19.3,YES
1286,SAT_095,"North Pole, USA",64.39,1647.8,274.6,YES
1287,SAT_180,"Awarua, New Zeland",77.92,1802.1,124.6,YES
1288,SAT_082,"Portland, USA",80.67,1833.5,94.2,YES
1289,SAT_075,"Mojave, USA",80.7,1833.9,93.3,YES
1290,SAT_075,"Mojave, USA",58.49,1580.4,343.8,YES
1291,SAT_075,"Mojave, USA",34.08,1301.9,773.2,YES
1292,SAT_076,"Mojave, USA",20.91,1151.5,1199.6,YES
1293,SAT_076,"Mojave, USA",12.64,1057.2,1626.2,YES
1294,SAT_100,"Paumalu, USA",20.22,1143.7,1231.2,YES
1295,SAT_099,"Paumalu, USA",32.2,1280.4,820.9,YES
1296,SAT_099,"Paumalu, USA",53.48,1523.2,410.7,YES
1297,SAT_098,"Paumalu, USA",88.0,1917.1,19.8,YES
1298,SAT_007,"Tahiti, French Polynesia",75.44,1773.8,147.2,YES
1299,SAT_002,"Tahiti, French Polynesia",45.95,1437.3,522.3,YES
1300,SAT_002,"Tahiti, French Polynesia",30.26,1258.2,854.4,YES
1301,SAT_002,"Tahiti, French Polynesia",19.07,1130.5,1242.8,YES
1302,SAT_002,"Tahiti, French Polynesia",11.42,1043.2,1648.9,YES
1303,SAT_131,"Tahiti, French Polynesia",10.63,1034.3,1742.0,YES
1304,SAT_126,"Tahiti, French Polynesia",15.87,1094.0,1424.4,YES
1305,SAT_122,"Tahiti, French Polynesia",23.54,1181.6,1082.1,YES
1306,SAT_118,"Tahiti, French Polynesia",36.01,1323.8,718.6,YES
1307,SAT_116,"Tahiti, French Polynesia",58.45,1579.9,339.8,YES
1308,SAT_114,"Tahiti, French Polynesia",84.68,1879.3,52.4,YES
1309,SAT_194,"Paumalu, USA",77.17,1793.5,127.3,YES
1310,SAT_194,"Paumalu, USA",44.84,1424.7,540.9,YES
1311,SAT_194,"Paumalu, USA",27.22,1223.6,954.2,YES
1312,SAT_193,"Paumalu, USA",16.98,1106.7,1367.1,YES
1313,SAT_170,"Mojave, USA",15.66,1091.7,1427.9,YES
1314,SAT_171,"Mojave, USA",24.52,1192.7,1039.4,YES
1315,SAT_171,"Mojave, USA",39.11,1359.3,645.5,YES
1316,SAT_038,"Harmon, Guam",69.23,1703.0,208.4,YES
1317,SAT_082,"Awarua, New Zeland",86.84,1903.9,31.5,YES
1318,SAT_178,"Portland, USA",81.58,1843.9,82.8,YES
1319,SAT_020,"Obihiro, Japan",63.13,1633.4,279.7,YES
1320,SAT_020,"Chitose, Japan",84.06,1872.2,58.1,YES
1321,SAT_193,"North Pole, USA",69.0,1700.4,215.4,YES
1322,SAT_025,"Seoul, South Korea",85.2,1885.2,46.7,YES
1323,SAT_165,"Pendergrass, USA",54.18,1531.3,392.1,YES
1324,SAT_063,"Mingenew, Australia",84.13,1873.0,57.6,YES
1325,SAT_169,"Columbus, USA",67.83,1687.0,225.4,YES
1326,SAT_046,Singapore,71.72,1731.4,181.7,YES
1327,SAT_117,"Punta Arenas, Chile",82.12,1850.0,79.0,YES
1328,SAT_116,"Ushuaia, Argentina",81.92,1847.8,81.1,YES
1329,SAT_129,"Cordoba, Argentina",71.31,1726.8,189.2,YES
1330,SAT_129,"Cordoba, Argentina",42.96,1403.2,576.4,YES
1331,SAT_199,"Sodankylä, Finland",31.28,1269.9,844.2,YES
1332,SAT_199,"Sodankylä, Finland",51.89,1505.1,433.6,YES
1333,SAT_199,"Sodankylä, Finland",81.91,1847.6,80.6,YES
1334,SAT_198,"Öjebyn, Sweden",74.16,1759.3,160.3,YES
1335,SAT_198,"Stockholm, Sweden",76.58,1786.8,134.9,YES
1336,SAT_191,"Dundee, Scotland",76.38,1784.6,136.8,YES
1337,SAT_191,"Guildford Pole, UK",83.16,1861.9,67.9,YES
1338,SAT_027,"Dubai, UAE",71.91,1733.5,181.7,YES
1339,SAT_024,"Zallaq, Bahrain",71.19,1725.3,189.8,YES
1340,SAT_024,"Zallaq, Bahrain",40.56,1375.8,620.2,YES
1341,SAT_092,"Cape Town, South Africa",51.1,1496.1,450.1,YES
1342,SAT_092,"Cape Town, South Africa",85.29,1886.2,47.2,YES
1343,SAT_081,"Pretoria, South Africa",86.09,1895.4,38.9,YES
1344,SAT_050,"Mwulire, Rwanda",54.38,1533.5,393.2,YES
1345,SAT_051,"Mwulire, Rwanda",84.84,1881.1,50.7,YES
1346,SAT_162,"Accra, Ghana",54.24,1531.9,396.1,YES
1347,SAT_165,"Accra, Ghana",85.47,1888.4,44.6,YES
1348,SAT_170,"Accra, Ghana",62.96,1631.5,284.9,YES
1349,SAT_176,"Accra, Ghana",42.41,1396.9,590.5,YES
1350,SAT_182,"Accra, Ghana",30.03,1255.6,879.9,YES
1351,SAT_053,"Accra, Ghana",28.72,1240.7,913.5,YES
1352,SAT_056,"Accra, Ghana",47.02,1449.5,508.1,YES
1353,SAT_060,"Accra, Ghana",79.58,1821.1,103.9,YES
1354,SAT_063,"Accra, Ghana",61.61,1616.0,302.4,YES
1355,SAT_149,"Mwulire, Rwanda",55.68,1548.3,379.3,YES
1356,SAT_149,"Mwulire, Rwanda",88.4,1921.7,15.9,YES
1357,SAT_149,"Mwulire, Rwanda",54.95,1540.0,390.0,YES
1358,SAT_175,"Pretoria, South Africa",42.61,1399.1,595.8,YES
1359,SAT_175,"Pretoria, South Africa",70.18,1713.9,206.4,YES
1360,SAT_176,"Pretoria, South Africa",72.0,1734.6,186.8,YES
1361,SAT_187,"Cape Town, South Africa",79.74,1822.9,105.2,YES
1362,SAT_187,"Cape Town, South Africa",47.94,1460.1,508.5,YES
1363,SAT_128,"Zallaq, Bahrain",59.34,1590.1,333.4,YES
1364,SAT_128,"Zallaq, Bahrain",84.09,1872.5,59.1,YES
1365,SAT_130,"Dubai, UAE",81.72,1845.5,83.1,YES
1366,SAT_098,"Dublin, Ireland",78.49,1808.6,117.9,YES
1367,SAT_093,"Dundee, Scotland",76.13,1781.7,143.0,YES
1368,SAT_101,"Stockholm, Sweden",72.06,1735.3,187.3,YES
1369,SAT_101,"Öjebyn, Sweden",80.05,1826.4,102.0,YES
1370,SAT_102,"Sodankylä, Finland",82.89,1858.9,72.6,YES
1371,SAT_102,"Sodankylä, Finland",52.77,1515.1,432.1,YES
1372,SAT_016,"Ushuaia, Argentina",75.28,1772.0,154.1,YES
1373,SAT_017,"Punta Arenas, Chile",80.72,1834.1,95.9,YES
1374,SAT_069,"Columbus, USA",77.72,1799.9,124.7,YES
1375,SAT_069,"Columbus, USA",60.3,1601.1,322.9,YES
1376,SAT_146,Singapore,49.62,1479.2,469.9,YES
1377,SAT_146,Singapore,81.04,1837.7,89.7,YES
1378,SAT_146,Singapore,61.9,1619.4,300.1,YES
1379,SAT_164,"Mingenew, Australia",52.96,1517.3,424.9,YES
1380,SAT_164,"Mingenew, Australia",85.74,1891.4,42.9,YES
1381,SAT_089,"North Pole, USA",70.97,1722.9,198.9,YES
1382,SAT_122,"Seoul, South Korea",76.1,1781.4,141.2,YES
1383,SAT_122,"Seoul, South Korea",65.49,1660.3,258.3,YES
1384,SAT_116,"Chitose, Japan",67.07,1678.4,240.6,YES
1385,SAT_115,"Obihiro, Japan",85.36,1887.1,46.4,YES
1386,SAT_165,"Alice Springs, Australia",58.82,1584.2,340.9,YES
1387,SAT_191,"Awarua, New Zeland",81.39,1841.7,88.2,YES
1388,SAT_175,"Dubbo, Australia",73.98,1757.2,164.6,YES
1389,SAT_133,"Harmon, Guam",78.75,1811.6,112.2,YES
1390,SAT_027,"Tahiti, French Polynesia",78.03,1803.4,120.4,YES
1391,SAT_074,"Paumalu, USA",83.63,1867.3,63.2,YES
1392,SAT_074,"Kapolei, USA",58.29,1578.1,343.7,YES
1393,SAT_075,"Kapolei, USA",34.21,1303.4,765.0,YES
1394,SAT_077,"Kapolei, USA",21.11,1153.8,1184.6,YES
1395,SAT_078,"Kapolei, USA",12.97,1061.0,1598.5,YES
1396,SAT_080,"Kapolei, USA",7.21,995.2,2008.4,YES
1403,SAT_163,"Kapolei, USA",7.51,998.7,1968.5,YES
1404,SAT_164,"Kapolei, USA",12.8,1059.0,1594.3,YES
1405,SAT_036,"Harmon, Guam",20.4,1145.7,1198.9,YES
1406,SAT_035,"Harmon, Guam",33.68,1297.3,766.0,YES
1407,SAT_034,"Harmon, Guam",58.58,1581.4,333.8,YES
1408,SAT_168,"Kapolei, USA",83.55,1866.4,62.8,YES
1409,SAT_132,"Tahiti, French Polynesia",76.29,1783.6,135.8,YES
1410,SAT_076,"Dubbo, Australia",74.16,1759.3,159.5,YES
1411,SAT_064,"Alice Springs, Australia",72.94,1745.3,171.0,YES
1412,SAT_093,"Awarua, New Zeland",69.47,1705.7,212.3,YES
1413,SAT_014,"Obihiro, Japan",77.47,1797.0,124.0,YES
1414,SAT_014,"Chitose, Japan",69.59,1707.1,207.0,YES
1415,SAT_021,"Seoul, South Korea",74.25,1760.2,156.7,YES
1416,SAT_065,"Mingenew, Australia",78.14,1804.6,117.6,YES
1417,SAT_046,Singapore,78.71,1811.1,110.1,YES
1418,SAT_167,"Mojave, USA",62.13,1622.0,290.4,YES
1419,SAT_187,"North Pole, USA",86.8,1903.5,31.5,YES
1420,SAT_191,"Utqiagvik, USA",83.5,1865.9,64.3,YES
1421,SAT_189,"Deadhorse, USA",53.9,1528.0,403.1,YES
1422,SAT_190,"Deadhorse, USA",32.67,1285.8,805.3,YES
1423,SAT_190,"Deadhorse, USA",20.63,1148.4,1207.6,YES
1424,SAT_166,"Pendergrass, USA",23.94,1186.1,1059.4,YES
1425,SAT_166,"Pendergrass, USA",37.93,1345.8,669.7,YES
1426,SAT_166,"Pendergrass, USA",62.8,1629.6,282.8,YES
1427,SAT_170,"Columbus, USA",78.34,1806.9,115.0,YES
1428,SAT_115,"Punta Arenas, Chile",77.07,1792.5,131.1,YES
1429,SAT_004,"Sodankylä, Finland",85.12,1884.3,48.4,YES
1430,SAT_030,"Zallaq, Bahrain",81.78,1846.1,80.3,YES
1431,SAT_005,"Stockholm, Sweden",76.59,1786.9,134.6,YES
1432,SAT_125,"Cordoba, Argentina",68.61,1695.9,219.9,YES
1433,SAT_199,"Dundee, Scotland",80.27,1829.0,97.0,YES
1434,SAT_001,"Guildford Pole, UK",86.11,1895.6,35.6,YES
1435,SAT_068,"Pretoria, South Africa",76.34,1784.1,136.9,YES
1436,SAT_077,"Cape Town, South Africa",83.07,1860.9,69.1,YES
1437,SAT_078,"Cape Town, South Africa",56.93,1562.6,364.2,YES
1438,SAT_078,"Cape Town, South Africa",33.75,1298.1,781.6,YES
1439,SAT_079,"Cape Town, South Africa",20.76,1149.9,1207.1,YES
