Frame,Satellite,Station,Elevation_deg,Rate_Mbps,Distance_km,Aggregated_Rate_Mbps,Simultaneous_Count
1139,SAT_174,"Guildford Pole, UK",24.08,263.3,1061.7,4929.9,11
1139,SAT_123,"Cape Town, South Africa",18.47,200.6,1306.0,4929.9,11
1139,SAT_039,"Harmon, Guam",6.74,69.4,2025.1,4929.9,11
1140,SAT_150,"Accra, Ghana",58.58,648.8,333.8,3328.9,10
1140,SAT_066,"Mingenew, Australia",57.29,634.4,355.8,3328.9,10
1140,SAT_184,"Stockholm, Sweden",39.2,432.3,652.5,3328.9,10
1140,SAT_180,"Dublin, Ireland",32.63,358.8,802.9,3328.9,10
1140,SAT_122,"Cape Town, South Africa",28.78,315.7,916.1,3328.9,10
1140,SAT_024,"Seoul, South Korea",27.44,300.8,945.0,3328.9,10
1140,SAT_189,"Sodankylä, Finland",27.01,296.0,969.7,3328.9,10
1140,SAT_057,"Alice Springs, Australia",13.8,148.4,1537.4,3328.9,10
1140,SAT_172,"Guildford Pole, UK",12.5,133.8,1619.6,3328.9,10
1140,SAT_046,Singapore,5.89,59.9,2098.7,3328.9,10
1141,SAT_066,"Mingenew, Australia",80.87,897.9,90.5,2785.0,8
1141,SAT_122,"Cape Town, South Africa",46.15,509.9,524.6,2785.0,8
1141,SAT_150,"Accra, Ghana",35.68,392.9,718.4,2785.0,8
1141,SAT_185,"Stockholm, Sweden",24.52,268.2,1052.8,2785.0,8
1141,SAT_180,"Dublin, Ireland",20.72,225.7,1198.6,2785.0,8
1141,SAT_190,"Sodankylä, Finland",16.95,183.6,1379.7,2785.0,8
1141,SAT_023,"Seoul, South Korea",16.74,181.2,1377.4,2785.0,8
1141,SAT_046,Singapore,11.76,125.6,1657.4,2785.0,8
1142,SAT_122,"Cape Town, South Africa",76.13,845.0,139.6,2420.9,9
1142,SAT_066,"Mingenew, Australia",46.31,511.7,518.9,2420.9,9
1142,SAT_150,"Accra, Ghana",22.74,248.2,1104.0,2420.9,9
1142,SAT_046,Singapore,20.01,217.7,1216.3,2420.9,9
1142,SAT_185,"Stockholm, Sweden",15.54,167.8,1451.3,2420.9,9
1142,SAT_180,"Dublin, Ireland",12.99,139.3,1595.9,2420.9,9
1142,SAT_191,"Sodankylä, Finland",9.98,105.7,1801.9,2420.9,9
1142,SAT_023,"Seoul, South Korea",9.68,102.3,1809.0,2420.9,9
1142,SAT_134,"Pretoria, South Africa",7.96,83.1,1939.7,2420.9,9
1143,SAT_121,"Cape Town, South Africa",64.75,717.8,265.0,2026.4,8
1143,SAT_045,Singapore,33.35,366.9,775.6,2026.4,8
1143,SAT_067,"Mingenew, Australia",27.56,302.1,949.5,2026.4,8
1143,SAT_129,"Pretoria, South Africa",21.13,230.3,1180.6,2026.4,8
1143,SAT_150,"Accra, Ghana",14.54,156.6,1489.7,2026.4,8
1143,SAT_185,"Stockholm, Sweden",9.25,97.5,1851.7,2026.4,8
1143,SAT_142,"Mwulire, Rwanda",7.57,78.7,1964.6,2026.4,8
1143,SAT_180,"Dublin, Ireland",7.37,76.4,1994.1,2026.4,8
1144,SAT_045,Singapore,58.39,646.7,337.4,1973.3,6
1144,SAT_124,"Pretoria, South Africa",43.98,485.6,561.1,1973.3,6
1144,SAT_121,"Cape Town, South Africa",39.71,437.9,644.7,1973.3,6
1144,SAT_067,"Mingenew, Australia",16.83,182.3,1382.2,1973.3,6
1144,SAT_145,"Mwulire, Rwanda",13.57,145.8,1548.4,1973.3,6
1144,SAT_155,"Accra, Ghana",7.24,75.0,1989.8,1973.3,6
1145,SAT_045,Singapore,77.28,857.8,125.6,2103.3,5
1145,SAT_123,"Pretoria, South Africa",72.61,805.6,176.5,2103.3,5
1145,SAT_145,"Mwulire, Rwanda",21.34,232.6,1163.2,2103.3,5
1145,SAT_184,"Zallaq, Bahrain",9.87,104.4,1805.9,2103.3,5
1145,SAT_067,"Mingenew, Australia",9.73,102.8,1816.2,2103.3,5
1146,SAT_123,"Pretoria, South Africa",68.88,764.0,217.1,1898.4,5
1146,SAT_045,Singapore,43.96,485.4,554.3,1898.4,5
1146,SAT_145,"Mwulire, Rwanda",33.34,366.7,778.5,1898.4,5
1146,SAT_185,"Zallaq, Bahrain",16.38,177.2,1405.8,1898.4,5
1146,SAT_195,"Dubai, UAE",9.93,105.1,1805.0,1898.4,5
1147,SAT_144,"Mwulire, Rwanda",54.24,600.3,394.0,1813.4,5
1147,SAT_122,"Pretoria, South Africa",41.66,459.7,604.9,1813.4,5
1147,SAT_045,Singapore,25.92,283.8,994.0,1813.4,5
1147,SAT_185,"Zallaq, Bahrain",25.88,283.3,1004.8,1813.4,5
1147,SAT_194,"Dubai, UAE",17.19,186.2,1366.6,1813.4,5
1148,SAT_144,"Mwulire, Rwanda",86.73,963.4,32.0,2189.8,5
1148,SAT_186,"Zallaq, Bahrain",41.62,459.3,604.2,2189.8,5
1148,SAT_193,"Dubai, UAE",28.22,309.5,930.8,2189.8,5
1148,SAT_122,"Pretoria, South Africa",26.35,288.7,991.1,2189.8,5
1148,SAT_045,Singapore,15.64,168.9,1434.5,2189.8,5
1149,SAT_186,"Zallaq, Bahrain",69.99,776.4,204.5,2201.2,5
1149,SAT_144,"Mwulire, Rwanda",55.36,612.9,379.3,2201.2,5
1149,SAT_191,"Dubai, UAE",48.42,535.3,485.7,2201.2,5
1149,SAT_121,"Pretoria, South Africa",17.02,184.3,1376.6,2201.2,5
1149,SAT_045,Singapore,8.79,92.3,1875.2,2201.2,5
1150,SAT_191,"Dubai, UAE",81.56,905.7,83.8,2174.0,4
1150,SAT_187,"Zallaq, Bahrain",70.45,781.5,199.6,2174.0,4
1150,SAT_144,"Mwulire, Rwanda",34.04,374.6,763.9,2174.0,4
1150,SAT_120,"Pretoria, South Africa",10.56,112.2,1761.8,2174.0,4
1151,SAT_192,"Dubai, UAE",59.36,657.5,330.3,1388.7,4
1151,SAT_185,"Zallaq, Bahrain",39.5,435.6,646.9,1388.7,4
1151,SAT_144,"Mwulire, Rwanda",21.83,238.1,1148.9,1388.7,4
1151,SAT_119,"Pretoria, South Africa",5.67,57.4,2145.3,1388.7,4
1152,SAT_192,"Dubai, UAE",35.36,389.3,739.1,769.9,3
1152,SAT_181,"Zallaq, Bahrain",21.11,230.1,1185.2,769.9,3
1152,SAT_143,"Mwulire, Rwanda",13.99,150.5,1532.7,769.9,3
1153,SAT_193,"Dubai, UAE",22.12,241.3,1147.1,328.8,2
1153,SAT_140,"Mwulire, Rwanda",8.36,87.5,1914.5,328.8,2
1154,SAT_194,"Dubai, UAE",13.78,148.1,1556.5,148.1,1
1155,SAT_194,"Dubai, UAE",7.86,82.0,1965.5,82.0,1
1159,SAT_045,"Mwulire, Rwanda",8.74,91.8,1892.2,175.9,2
1159,SAT_081,"Dubai, UAE",8.05,84.1,1952.7,175.9,2
1160,SAT_045,"Mwulire, Rwanda",15.57,168.1,1452.3,411.4,3
1160,SAT_090,"Dubai, UAE",13.72,147.5,1566.3,411.4,3
1160,SAT_070,"Zallaq, Bahrain",9.1,95.8,1869.6,411.4,3
1161,SAT_045,"Mwulire, Rwanda",25.73,281.7,1012.8,704.2,3
1161,SAT_093,"Dubai, UAE",22.09,241.0,1155.5,704.2,3
1161,SAT_078,"Zallaq, Bahrain",16.77,181.5,1395.5,704.2,3
1162,SAT_044,"Mwulire, Rwanda",43.34,478.5,574.3,1251.2,4
1162,SAT_094,"Dubai, UAE",35.54,391.3,741.4,1251.2,4
1162,SAT_084,"Zallaq, Bahrain",28.24,309.7,937.8,1251.2,4
1162,SAT_021,"Pretoria, South Africa",6.94,71.7,2049.7,1251.2,4
1163,SAT_044,"Mwulire, Rwanda",76.3,846.9,138.0,2183.8,4
1163,SAT_095,"Dubai, UAE",59.77,662.1,328.7,2183.8,4
1163,SAT_088,"Zallaq, Bahrain",47.74,527.7,502.2,2183.8,4
1163,SAT_025,"Pretoria, South Africa",13.69,147.1,1572.3,2183.8,4
1164,SAT_089,"Zallaq, Bahrain",81.4,903.8,86.6,2803.7,5
1164,SAT_095,"Dubai, UAE",81.34,903.2,87.2,2803.7,5
1164,SAT_044,"Mwulire, Rwanda",61.18,677.9,308.5,2803.7,5
1164,SAT_024,"Pretoria, South Africa",22.4,244.5,1147.1,2803.7,5
1164,SAT_146,Singapore,7.17,74.2,2020.6,2803.7,5
1165,SAT_090,"Zallaq, Bahrain",59.67,661.0,330.7,2113.3,5
1165,SAT_095,"Dubai, UAE",47.84,528.8,502.2,2113.3,5
1165,SAT_023,"Pretoria, South Africa",36.56,402.7,721.4,2113.3,5
1165,SAT_044,"Mwulire, Rwanda",35.14,386.9,747.0,2113.3,5
1165,SAT_146,Singapore,12.5,133.8,1636.7,2113.3,5
1166,SAT_022,"Pretoria, South Africa",62.11,688.3,301.2,1844.9,5
1166,SAT_090,"Zallaq, Bahrain",35.47,390.5,746.6,1844.9,5
1166,SAT_096,"Dubai, UAE",29.18,320.3,914.7,1844.9,5
1166,SAT_044,"Mwulire, Rwanda",21.25,231.6,1186.4,1844.9,5
1166,SAT_146,Singapore,19.69,214.2,1252.8,1844.9,5
1167,SAT_022,"Pretoria, South Africa",77.14,856.3,131.4,1866.5,6
1167,SAT_146,Singapore,30.45,334.4,869.3,1866.5,6
1167,SAT_091,"Zallaq, Bahrain",22.11,241.2,1162.4,1866.5,6
1167,SAT_098,"Dubai, UAE",18.08,196.2,1341.7,1866.5,6
1167,SAT_044,"Mwulire, Rwanda",12.71,136.2,1625.9,1866.5,6
1167,SAT_052,"Accra, Ghana",9.66,102.1,1830.0,1866.5,6
1168,SAT_146,Singapore,48.55,536.7,486.6,1544.8,6
1168,SAT_021,"Pretoria, South Africa",44.68,493.5,560.7,1544.8,6
1168,SAT_050,"Accra, Ghana",17.34,187.9,1365.1,1544.8,6
1168,SAT_091,"Zallaq, Bahrain",13.74,147.7,1577.8,1544.8,6
1168,SAT_099,"Dubai, UAE",10.87,115.7,1762.5,1544.8,6
1168,SAT_040,"Mwulire, Rwanda",6.19,63.3,2109.0,1544.8,6
1169,SAT_146,Singapore,78.77,874.5,112.8,2198.4,7
1169,SAT_021,"Cape Town, South Africa",63.73,706.4,283.0,2198.4,7
1169,SAT_050,"Accra, Ghana",28.53,313.0,926.2,2198.4,7
1169,SAT_164,"Mingenew, Australia",8.62,90.4,1923.7,2198.4,7
1169,SAT_092,"Zallaq, Bahrain",7.78,81.0,1993.8,2198.4,7
1169,SAT_034,"Pretoria, South Africa",7.45,77.3,2010.8,2198.4,7
1169,SAT_100,"Dubai, UAE",5.51,55.7,2184.6,2198.4,7
1170,SAT_020,"Cape Town, South Africa",75.13,833.8,153.7,2400.7,6
1170,SAT_146,Singapore,62.83,696.4,289.0,2400.7,6
1170,SAT_050,"Accra, Ghana",48.42,535.3,488.8,2400.7,6
1170,SAT_164,"Mingenew, Australia",14.43,155.4,1536.4,2400.7,6
1170,SAT_080,"Dublin, Ireland",8.86,93.1,1906.6,2400.7,6
1170,SAT_085,"Stockholm, Sweden",8.28,86.7,1953.7,2400.7,6
1171,SAT_050,"Accra, Ghana",82.05,911.1,79.5,2512.9,8
1171,SAT_020,"Cape Town, South Africa",44.15,487.5,573.6,2512.9,8
1171,SAT_146,Singapore,38.62,425.8,670.1,2512.9,8
1171,SAT_164,"Mingenew, Australia",22.49,245.5,1149.3,2512.9,8
1171,SAT_080,"Dublin, Ireland",15.4,166.2,1483.1,2512.9,8
1171,SAT_085,"Stockholm, Sweden",14.54,156.7,1534.0,2512.9,8
1171,SAT_071,"Guildford Pole, UK",6.49,66.6,2090.7,2512.9,8
1171,SAT_095,"Sodankylä, Finland",5.32,53.5,2205.9,2512.9,8
1172,SAT_050,"Accra, Ghana",54.34,601.4,399.9,2420.5,9
1172,SAT_164,"Mingenew, Australia",34.94,384.6,762.5,2420.5,9
1172,SAT_020,"Cape Town, South Africa",26.82,293.9,1001.2,2420.5,9
1172,SAT_080,"Dublin, Ireland",24.85,271.9,1060.9,2420.5,9
1172,SAT_146,Singapore,24.73,270.5,1053.2,2420.5,9
1172,SAT_085,"Stockholm, Sweden",23.44,256.1,1115.6,2420.5,9
1172,SAT_073,"Guildford Pole, UK",13.64,146.5,1580.9,2420.5,9
1172,SAT_093,"Sodankylä, Finland",11.92,127.3,1700.1,2420.5,9
1172,SAT_126,"Seoul, South Korea",6.64,68.3,2076.2,2420.5,9
1173,SAT_164,"Mingenew, Australia",56.37,624.2,376.9,2804.6,9
1173,SAT_080,"Dublin, Ireland",40.38,445.5,642.4,2804.6,9
1173,SAT_085,"Stockholm, Sweden",37.75,416.0,700.1,2804.6,9
1173,SAT_051,"Accra, Ghana",31.69,348.3,836.1,2804.6,9
1173,SAT_075,"Guildford Pole, UK",24.6,269.0,1068.1,2804.6,9
1173,SAT_092,"Sodankylä, Finland",20.27,220.6,1249.7,2804.6,9
1173,SAT_019,"Cape Town, South Africa",16.73,181.2,1425.7,2804.6,9
1173,SAT_146,Singapore,16.0,173.0,1436.7,2804.6,9
1173,SAT_126,"Seoul, South Korea",11.88,126.8,1687.6,2804.6,9
1174,SAT_164,"Mingenew, Australia",85.34,947.9,47.1,4280.8,10
1174,SAT_081,"Dublin, Ireland",68.57,760.5,225.7,4280.8,10
1174,SAT_086,"Stockholm, Sweden",63.52,704.1,285.9,4280.8,10
1174,SAT_077,"Guildford Pole, UK",44.28,489.1,566.7,4280.8,10
1174,SAT_090,"Öjebyn, Sweden",35.15,387.0,762.4,4280.8,10
1174,SAT_091,"Sodankylä, Finland",33.53,368.8,803.2,4280.8,10
1174,SAT_051,"Accra, Ghana",19.3,209.8,1273.2,4280.8,10
1174,SAT_126,"Seoul, South Korea",18.87,205.0,1299.6,4280.8,10
1174,SAT_019,"Cape Town, South Africa",9.88,104.6,1850.3,4280.8,10
1174,SAT_146,Singapore,9.85,104.2,1820.3,4280.8,10
1175,SAT_078,"Guildford Pole, UK",76.86,853.1,134.6,5059.4,10
1175,SAT_086,"Stockholm, Sweden",75.97,843.2,144.7,5059.4,10
1175,SAT_081,"Dublin, Ireland",70.25,779.3,206.8,5059.4,10
1175,SAT_089,"Öjebyn, Sweden",61.88,685.8,306.9,5059.4,10
1175,SAT_091,"Sodankylä, Finland",55.47,614.1,392.3,5059.4,10
1175,SAT_164,"Mingenew, Australia",54.6,604.3,402.2,5059.4,10
1175,SAT_126,"Seoul, South Korea",29.18,320.3,912.9,5059.4,10
1175,SAT_157,"Alice Springs, Australia",17.23,186.7,1380.7,5059.4,10
1175,SAT_051,"Accra, Ghana",11.41,121.6,1711.5,5059.4,10
1175,SAT_146,Singapore,5.09,51.1,2204.0,5059.4,10
1176,SAT_091,"Sodankylä, Finland",81.38,903.6,88.3,5125.0,10
1176,SAT_089,"Öjebyn, Sweden",78.69,873.6,116.2,5125.0,10
1176,SAT_080,"Dundee, Scotland",74.56,827.4,159.4,5125.0,10
1176,SAT_078,"Guildford Pole, UK",62.9,697.2,292.6,5125.0,10
1176,SAT_126,"Seoul, South Korea",46.16,510.0,530.2,5125.0,10
1176,SAT_085,"Stockholm, Sweden",43.37,478.9,587.2,5125.0,10
1176,SAT_165,"Mingenew, Australia",34.01,374.2,788.2,5125.0,10
1176,SAT_160,"Alice Springs, Australia",29.45,323.2,908.5,5125.0,10
1176,SAT_139,"Harmon, Guam",7.61,79.2,1989.9,5125.0,10
1176,SAT_051,"Accra, Ghana",5.69,57.7,2150.2,5125.0,10
1177,SAT_125,"Seoul, South Korea",74.81,830.2,155.4,3876.5,8
1177,SAT_080,"Dundee, Scotland",64.36,713.4,275.4,3876.5,8
1177,SAT_091,"Sodankylä, Finland",51.32,567.7,454.0,3876.5,8
1177,SAT_089,"Öjebyn, Sweden",46.69,515.9,529.0,3876.5,8
1177,SAT_160,"Alice Springs, Australia",46.67,515.7,523.6,3876.5,8
1177,SAT_076,"Guildford Pole, UK",32.08,352.6,836.6,3876.5,8
1177,SAT_165,"Mingenew, Australia",22.07,240.8,1170.7,3876.5,8
1177,SAT_139,"Harmon, Guam",13.06,140.1,1605.4,3876.5,8
1178,SAT_160,"Alice Springs, Australia",76.23,846.1,140.8,3268.9,9
1178,SAT_125,"Seoul, South Korea",65.53,726.5,259.0,3268.9,9
1178,SAT_081,"Dundee, Scotland",38.08,419.7,693.6,3268.9,9
1178,SAT_091,"Sodankylä, Finland",31.3,344.0,865.1,3268.9,9
1178,SAT_088,"Öjebyn, Sweden",27.8,304.9,968.9,3268.9,9
1178,SAT_139,"Harmon, Guam",20.48,223.0,1220.9,3268.9,9
1178,SAT_074,"Guildford Pole, UK",16.41,177.5,1429.0,3268.9,9
1178,SAT_169,"Mingenew, Australia",11.16,118.9,1755.5,3268.9,9
1178,SAT_116,"Chitose, Japan",10.23,108.5,1811.3,3268.9,9
1179,SAT_160,"Alice Springs, Australia",66.37,735.9,249.9,2883.0,9
1179,SAT_125,"Seoul, South Korea",40.19,443.2,642.5,2883.0,9
1179,SAT_123,"Chitose, Japan",38.67,426.3,675.2,2883.0,9
1179,SAT_139,"Harmon, Guam",31.69,348.3,836.4,2883.0,9
1179,SAT_081,"Dundee, Scotland",23.61,258.0,1111.5,2883.0,9
1179,SAT_091,"Sodankylä, Finland",19.73,214.6,1278.4,2883.0,9
1179,SAT_167,"Dubbo, Australia",17.62,191.1,1374.4,2883.0,9
1179,SAT_088,"Öjebyn, Sweden",17.55,190.2,1381.5,2883.0,9
1179,SAT_072,"Guildford Pole, UK",7.26,75.3,2032.1,2883.0,9
1180,SAT_123,"Chitose, Japan",63.38,702.5,285.0,2594.6,8
1180,SAT_139,"Harmon, Guam",50.78,561.6,452.2,2594.6,8
1180,SAT_160,"Alice Springs, Australia",40.69,448.9,634.0,2594.6,8
1180,SAT_164,"Dubbo, Australia",31.12,341.9,864.2,2594.6,8
1180,SAT_081,"Dundee, Scotland",14.65,157.9,1532.4,2594.6,8
1180,SAT_131,"Seoul, South Korea",13.58,145.9,1577.4,2594.6,8
1180,SAT_091,"Sodankylä, Finland",12.14,129.9,1692.3,2594.6,8
1180,SAT_087,"Öjebyn, Sweden",10.02,106.1,1835.6,2594.6,8
1181,SAT_123,"Obihiro, Japan",85.52,949.9,45.0,3895.0,10
1181,SAT_139,"Harmon, Guam",82.79,919.4,72.0,3895.0,10
1181,SAT_122,"Chitose, Japan",69.85,774.8,209.8,3895.0,10
1181,SAT_164,"Dubbo, Australia",49.16,543.6,484.5,3895.0,10
1181,SAT_159,"Alice Springs, Australia",25.24,276.2,1043.5,3895.0,10
1181,SAT_015,"Ushuaia, Argentina",9.39,99.0,1896.6,3895.0,10
1181,SAT_174,"Awarua, New Zeland",8.53,89.5,1954.4,3895.0,10
1181,SAT_081,"Dundee, Scotland",8.36,87.5,1954.3,3895.0,10
1181,SAT_102,"Utqiagvik, USA",8.35,87.4,1962.4,3895.0,10
1181,SAT_091,"Sodankylä, Finland",6.57,67.6,2106.3,3895.0,10
1182,SAT_165,"Dubbo, Australia",77.93,865.1,123.5,2883.2,8
1182,SAT_139,"Harmon, Guam",60.39,669.1,319.0,2883.2,8
1182,SAT_123,"Obihiro, Japan",58.56,648.6,345.7,2883.2,8
1182,SAT_015,"Ushuaia, Argentina",16.0,172.9,1474.4,2883.2,8
1182,SAT_102,"Utqiagvik, USA",14.31,154.1,1557.9,2883.2,8
1182,SAT_174,"Awarua, New Zeland",14.31,154.0,1563.6,2883.2,8
1182,SAT_156,"Alice Springs, Australia",12.66,135.6,1637.3,2883.2,8
1182,SAT_028,"Cordoba, Argentina",8.02,83.7,1978.7,2883.2,8
1183,SAT_165,"Dubbo, Australia",62.37,691.2,299.3,2516.4,8
1183,SAT_139,"Harmon, Guam",37.07,408.5,703.1,2516.4,8
1183,SAT_123,"Obihiro, Japan",35.91,395.5,736.0,2516.4,8
1183,SAT_015,"Ushuaia, Argentina",25.57,279.9,1053.1,2516.4,8
1183,SAT_102,"Utqiagvik, USA",22.64,247.2,1153.6,2516.4,8
1183,SAT_174,"Awarua, New Zeland",22.27,243.0,1173.2,2516.4,8
1183,SAT_028,"Cordoba, Argentina",14.36,154.6,1546.2,2516.4,8
1183,SAT_094,"Deadhorse, USA",9.16,96.5,1899.8,2516.4,8
1184,SAT_015,"Ushuaia, Argentina",41.3,455.7,634.3,2622.6,8
1184,SAT_165,"Dubbo, Australia",38.57,425.2,680.6,2622.6,8
1184,SAT_102,"Utqiagvik, USA",35.73,393.5,749.8,2622.6,8
1184,SAT_174,"Awarua, New Zeland",34.48,379.5,783.4,2622.6,8
1184,SAT_139,"Harmon, Guam",23.74,259.4,1087.7,2622.6,8
1184,SAT_028,"Cordoba, Argentina",23.46,256.3,1114.1,2622.6,8
1184,SAT_123,"Obihiro, Japan",22.95,250.6,1126.4,2622.6,8
1184,SAT_096,"Deadhorse, USA",18.61,202.1,1329.6,2622.6,8
1185,SAT_014,"Ushuaia, Argentina",69.14,766.8,222.6,3520.0,9
1185,SAT_102,"Utqiagvik, USA",58.62,649.3,349.1,3520.0,9
1185,SAT_174,"Awarua, New Zeland",55.26,611.7,396.8,3520.0,9
1185,SAT_028,"Cordoba, Argentina",38.43,423.6,683.4,3520.0,9
1185,SAT_098,"Deadhorse, USA",35.32,388.9,759.4,3520.0,9
1185,SAT_165,"Dubbo, Australia",24.72,270.5,1066.0,3520.0,9
1185,SAT_139,"Harmon, Guam",15.29,165.0,1472.4,3520.0,9
1185,SAT_122,"Obihiro, Japan",14.75,159.0,1513.7,3520.0,9
1185,SAT_074,"Columbus, USA",8.15,85.2,1959.6,3520.0,9
1186,SAT_174,"Awarua, New Zeland",81.31,902.9,89.1,5219.0,11
1186,SAT_102,"Utqiagvik, USA",80.26,891.1,99.6,5219.0,11
1186,SAT_015,"Punta Arenas, Chile",79.31,880.6,110.5,5219.0,11
1186,SAT_100,"Deadhorse, USA",71.15,789.3,197.4,5219.0,11
1186,SAT_028,"Cordoba, Argentina",65.4,725.1,261.8,5219.0,11
1186,SAT_011,"Ushuaia, Argentina",39.42,434.7,674.4,5219.0,11
1186,SAT_165,"Dubbo, Australia",15.97,172.6,1452.4,5219.0,11
1186,SAT_074,"Columbus, USA",14.48,156.0,1530.8,5219.0,11
1186,SAT_139,"Harmon, Guam",9.28,97.9,1857.2,5219.0,11
1186,SAT_122,"Obihiro, Japan",8.85,93.1,1901.3,5219.0,11
1186,SAT_066,"Pendergrass, USA",7.3,75.8,2017.5,5219.0,11
1187,SAT_027,"Cordoba, Argentina",70.96,787.1,198.2,3947.5,8
1187,SAT_100,"Deadhorse, USA",67.74,751.3,235.8,3947.5,8
1187,SAT_014,"Punta Arenas, Chile",57.82,640.3,362.6,3947.5,8
1187,SAT_102,"North Pole, USA",56.9,630.0,371.4,3947.5,8
1187,SAT_175,"Awarua, New Zeland",55.69,616.5,390.2,3947.5,8
1187,SAT_074,"Columbus, USA",23.6,257.9,1101.8,3947.5,8
1187,SAT_068,"Pendergrass, USA",14.93,161.0,1498.7,3947.5,8
1187,SAT_165,"Dubbo, Australia",9.78,103.4,1839.2,3947.5,8
1188,SAT_101,"North Pole, USA",83.36,925.8,67.4,3009.9,7
1188,SAT_027,"Cordoba, Argentina",41.55,458.5,617.6,3009.9,7
1188,SAT_074,"Columbus, USA",38.69,426.6,672.7,3009.9,7
1188,SAT_175,"Awarua, New Zeland",34.67,381.6,775.7,3009.9,7
1188,SAT_014,"Punta Arenas, Chile",34.67,381.6,779.1,3009.9,7
1188,SAT_069,"Pendergrass, USA",25.1,274.7,1042.3,3009.9,7
1188,SAT_093,"Deadhorse, USA",14.94,161.1,1514.3,3009.9,7
1189,SAT_074,"Columbus, USA",66.75,740.1,244.1,2640.6,7
1189,SAT_101,"North Pole, USA",50.46,558.0,464.0,2640.6,7
1189,SAT_071,"Pendergrass, USA",43.42,479.4,576.9,2640.6,7
1189,SAT_027,"Cordoba, Argentina",25.12,274.8,1048.9,2640.6,7
1189,SAT_175,"Awarua, New Zeland",22.28,243.1,1165.9,2640.6,7
1189,SAT_014,"Punta Arenas, Chile",21.52,234.7,1201.4,2640.6,7
1189,SAT_091,"Portland, USA",10.41,110.4,1798.7,2640.6,7
1190,SAT_071,"Pendergrass, USA",75.7,840.2,145.0,2625.5,7
1190,SAT_074,"Columbus, USA",71.64,794.8,188.9,2625.5,7
1190,SAT_101,"North Pole, USA",30.84,338.8,870.4,2625.5,7
1190,SAT_093,"Portland, USA",17.67,191.6,1365.5,2625.5,7
1190,SAT_027,"Cordoba, Argentina",15.35,165.7,1481.8,2625.5,7
1190,SAT_175,"Awarua, New Zeland",14.22,153.0,1557.5,2625.5,7
1190,SAT_014,"Punta Arenas, Chile",13.18,141.5,1625.1,2625.5,7
1191,SAT_071,"Pendergrass, USA",63.01,698.3,287.1,2074.6,9
1191,SAT_075,"Columbus, USA",41.11,453.6,621.0,2074.6,9
1191,SAT_093,"Portland, USA",28.05,307.6,951.9,2074.6,9
1191,SAT_101,"North Pole, USA",19.47,211.7,1277.5,2074.6,9
1191,SAT_026,"Cordoba, Argentina",8.69,91.2,1916.4,2074.6,9
1191,SAT_176,"Awarua, New Zeland",8.44,88.5,1946.6,2074.6,9
1191,SAT_125,"Paumalu, USA",7.88,82.2,1966.5,2074.6,9
1191,SAT_014,"Punta Arenas, Chile",7.2,74.6,2049.7,2074.6,9
1191,SAT_130,"Kapolei, USA",6.51,66.9,2074.5,2074.6,9
1192,SAT_092,"Portland, USA",45.74,505.3,538.8,1542.1,6
1192,SAT_071,"Pendergrass, USA",36.36,400.5,719.4,1542.1,6
1192,SAT_077,"Columbus, USA",23.21,253.5,1112.1,1542.1,6
1192,SAT_125,"Paumalu, USA",13.43,144.2,1579.8,1542.1,6
1192,SAT_129,"Kapolei, USA",11.87,126.8,1675.1,1542.1,6
1192,SAT_104,"North Pole, USA",10.52,111.7,1782.8,1542.1,6
1193,SAT_092,"Portland, USA",76.82,852.7,134.1,1821.1,6
1193,SAT_072,"Pendergrass, USA",22.15,241.7,1149.2,1821.1,6
1193,SAT_084,"Mojave, USA",21.73,237.0,1172.6,1821.1,6
1193,SAT_124,"Paumalu, USA",21.05,229.4,1193.0,1821.1,6
1193,SAT_128,"Kapolei, USA",19.04,206.9,1279.6,1821.1,6
1193,SAT_170,"Tahiti, French Polynesia",5.31,53.5,2193.6,1821.1,6
1194,SAT_092,"Portland, USA",61.8,684.8,303.3,2041.2,6
1194,SAT_087,"Mojave, USA",38.12,420.2,683.4,2041.2,6
1194,SAT_124,"Paumalu, USA",32.71,359.7,805.9,2041.2,6
1194,SAT_127,"Kapolei, USA",29.61,325.1,890.1,2041.2,6
1194,SAT_072,"Pendergrass, USA",13.44,144.3,1578.4,2041.2,6
1194,SAT_170,"Tahiti, French Polynesia",10.12,107.2,1806.9,2041.2,6
1195,SAT_087,"Mojave, USA",65.12,722.0,262.2,2507.5,6
1195,SAT_123,"Paumalu, USA",52.76,583.8,420.5,2507.5,6
1195,SAT_125,"Kapolei, USA",49.9,551.8,463.0,2507.5,6
1195,SAT_093,"Portland, USA",36.43,401.2,720.8,2507.5,6
1195,SAT_171,"Tahiti, French Polynesia",16.37,177.1,1421.3,2507.5,6
1195,SAT_070,"Pendergrass, USA",6.94,71.7,2036.6,2507.5,6
1196,SAT_123,"Kapolei, USA",85.22,946.6,47.3,3121.8,5
1196,SAT_122,"Paumalu, USA",81.76,907.9,81.9,3121.8,5
1196,SAT_087,"Mojave, USA",74.27,824.2,159.9,3121.8,5
1196,SAT_171,"Tahiti, French Polynesia",25.25,276.4,1036.1,3121.8,5
1196,SAT_099,"Portland, USA",15.44,166.6,1468.5,3121.8,5
1197,SAT_122,"Kapolei, USA",58.64,649.5,339.2,2151.8,4
1197,SAT_120,"Paumalu, USA",53.41,591.1,410.5,2151.8,4
1197,SAT_087,"Mojave, USA",43.02,474.9,581.8,2151.8,4
